frame,time,step,dt_step,x,y,z,yaw
120,3.960000,7,0.033000,240.678499,585.658119,108.860759,-1.083790
120,3.960000,8,0.033000,240.993544,586.334776,108.951244,-1.083790
120,3.960000,9,0.033000,241.308590,587.011432,109.041729,-1.083790
120,3.960000,10,0.033000,241.623636,587.688088,109.132214,-1.083790
121,3.993000,1,0.033000,239.245949,582.284725,108.226795,-1.083990
121,3.993000,2,0.033000,239.562734,582.961502,108.315070,-1.083990
121,3.993000,3,0.033000,239.879519,583.638279,108.403345,-1.083990
121,3.993000,4,0.033000,240.196304,584.315056,108.491619,-1.083990
121,3.993000,5,0.033000,240.513089,584.991833,108.579894,-1.083990
121,3.993000,6,0.033000,240.829873,585.668610,108.668168,-1.083990
121,3.993000,7,0.033000,241.146658,586.345386,108.756443,-1.083990
121,3.993000,8,0.033000,241.463443,587.022163,108.844718,-1.083990
121,3.993000,9,0.033000,241.780228,587.698940,108.932992,-1.083990
121,3.993000,10,0.033000,242.097013,588.375717,109.021267,-1.083990
122,4.026000,1,0.033000,239.504268,583.155936,108.535197,-1.085817
122,4.026000,2,0.033000,239.820345,583.835064,108.626130,-1.085817
122,4.026000,3,0.033000,240.136423,584.514192,108.717064,-1.085817
122,4.026000,4,0.033000,240.452501,585.193320,108.807997,-1.085817
122,4.026000,5,0.033000,240.768579,585.872448,108.898931,-1.085817
122,4.026000,6,0.033000,241.084657,586.551576,108.989864,-1.085817
122,4.026000,7,0.033000,241.400735,587.230704,109.080798,-1.085817
122,4.026000,8,0.033000,241.716812,587.909832,109.171732,-1.085817
122,4.026000,9,0.033000,242.032890,588.588960,109.262665,-1.085817
122,4.026000,10,0.033000,242.348968,589.268088,109.353599,-1.085817
123,4.059000,1,0.033000,239.781540,583.708733,108.644184,-1.083441
123,4.059000,2,0.033000,240.097152,584.386346,108.735333,-1.083441
123,4.059000,3,0.033000,240.412765,585.063959,108.826483,-1.083441
123,4.059000,4,0.033000,240.728377,585.741571,108.917633,-1.083441
123,4.059000,5,0.033000,241.043989,586.419184,109.008783,-1.083441
123,4.059000,6,0.033000,241.359602,587.096797,109.099933,-1.083441
123,4.059000,7,0.033000,241.675214,587.774409,109.191083,-1.083441
123,4.059000,8,0.033000,241.990826,588.452022,109.282233,-1.083441
123,4.059000,9,0.033000,242.306439,589.129635,109.373382,-1.083441
123,4.059000,10,0.033000,242.622051,589.807247,109.464532,-1.083441
124,4.092000,1,0.033000,240.145471,584.335255,108.845823,-1.086225
124,4.092000,2,0.033000,240.461659,585.012259,108.938286,-1.086225
124,4.092000,3,0.033000,240.777846,585.689264,109.030750,-1.086225
124,4.092000,4,0.033000,241.094033,586.366269,109.123213,-1.086225
124,4.092000,5,0.033000,241.410221,587.043273,109.215677,-1.086225
124,4.092000,6,0.033000,241.726408,587.720278,109.308140,-1.086225
124,4.092000,7,0.033000,242.042596,588.397283,109.400603,-1.086225
124,4.092000,8,0.033000,242.358783,589.074287,109.493067,-1.086225
124,4.092000,9,0.033000,242.674970,589.751292,109.585530,-1.086225
124,4.092000,10,0.033000,242.991158,590.428297,109.677993,-1.086225
125,4.125000,1,0.033000,240.690984,585.171129,108.808283,-1.085394
125,4.125000,2,0.033000,241.009879,585.850010,108.899213,-1.085394
125,4.125000,3,0.033000,241.328774,586.528890,108.990143,-1.085394
125,4.125000,4,0.033000,241.647669,587.207771,109.081073,-1.085394
125,4.125000,5,0.033000,241.966564,587.886651,109.172003,-1.085394
125,4.125000,6,0.033000,242.285459,588.565531,109.262933,-1.085394
125,4.125000,7,0.033000,242.604354,589.244412,109.353863,-1.085394
125,4.125000,8,0.033000,242.923249,589.923292,109.444793,-1.085394
125,4.125000,9,0.033000,243.242144,590.602173,109.535723,-1.085394
125,4.125000,10,0.033000,243.561039,591.281053,109.626653,-1.085394
126,4.158000,1,0.033000,240.944240,585.762215,109.255515,-1.083872
126,4.158000,2,0.033000,241.262366,586.440067,109.350614,-1.083872
126,4.158000,3,0.033000,241.580492,587.117918,109.445714,-1.083872
126,4.158000,4,0.033000,241.898618,587.795770,109.540814,-1.083872
126,4.158000,5,0.033000,242.216744,588.473622,109.635914,-1.083872
126,4.158000,6,0.033000,242.534870,589.151474,109.731014,-1.083872
126,4.158000,7,0.033000,242.852996,589.829326,109.826113,-1.083872
126,4.158000,8,0.033000,243.171122,590.507178,109.921213,-1.083872
126,4.158000,9,0.033000,243.489248,591.185030,110.016313,-1.083872
126,4.158000,10,0.033000,243.807374,591.862882,110.111413,-1.083872
127,4.191000,1,0.033000,241.425228,586.359516,109.309949,-1.081272
127,4.191000,2,0.033000,241.745248,587.036431,109.404576,-1.081272
127,4.191000,3,0.033000,242.065267,587.713347,109.499204,-1.081272
127,4.191000,4,0.033000,242.385286,588.390262,109.593831,-1.081272
127,4.191000,5,0.033000,242.705305,589.067178,109.688459,-1.081272
127,4.191000,6,0.033000,243.025324,589.744093,109.783086,-1.081272
127,4.191000,7,0.033000,243.345343,590.421009,109.877714,-1.081272
127,4.191000,8,0.033000,243.665362,591.097925,109.972341,-1.081272
127,4.191000,9,0.033000,243.985381,591.774840,110.066969,-1.081272
127,4.191000,10,0.033000,244.305401,592.451756,110.161597,-1.081272
128,4.224000,1,0.033000,241.907862,587.114373,109.277930,-1.081714
128,4.224000,2,0.033000,242.229757,587.792188,109.371098,-1.081714
128,4.224000,3,0.033000,242.551652,588.470002,109.464266,-1.081714
128,4.224000,4,0.033000,242.873546,589.147817,109.557434,-1.081714
128,4.224000,5,0.033000,243.195441,589.825632,109.650602,-1.081714
128,4.224000,6,0.033000,243.517336,590.503446,109.743770,-1.081714
128,4.224000,7,0.033000,243.839231,591.181261,109.836938,-1.081714
128,4.224000,8,0.033000,244.161126,591.859076,109.930107,-1.081714
128,4.224000,9,0.033000,244.483020,592.536890,110.023275,-1.081714
128,4.224000,10,0.033000,244.804915,593.214705,110.116443,-1.081714
129,4.257000,1,0.033000,242.245697,587.865779,109.250804,-1.082528
129,4.257000,2,0.033000,242.567774,588.544436,109.342596,-1.082528
129,4.257000,3,0.033000,242.889852,589.223093,109.434389,-1.082528
129,4.257000,4,0.033000,243.211929,589.901750,109.526181,-1.082528
129,4.257000,5,0.033000,243.534006,590.580407,109.617973,-1.082528
129,4.257000,6,0.033000,243.856083,591.259064,109.709766,-1.082528
129,4.257000,7,0.033000,244.178161,591.937721,109.801558,-1.082528
129,4.257000,8,0.033000,244.500238,592.616378,109.893351,-1.082528
129,4.257000,9,0.033000,244.822315,593.295035,109.985143,-1.082528
129,4.257000,10,0.033000,245.144392,593.973692,110.076936,-1.082528
130,4.290000,1,0.033000,242.647856,588.489050,109.240993,-1.084249
130,4.290000,2,0.033000,242.970843,589.167078,109.331632,-1.084249
130,4.290000,3,0.033000,243.293830,589.845105,109.422271,-1.084249
130,4.290000,4,0.033000,243.616817,590.523133,109.512910,-1.084249
130,4.290000,5,0.033000,243.939804,591.201161,109.603550,-1.084249
130,4.290000,6,0.033000,244.262792,591.879189,109.694189,-1.084249
130,4.290000,7,0.033000,244.585779,592.557217,109.784828,-1.084249
130,4.290000,8,0.033000,244.908766,593.235245,109.875468,-1.084249
130,4.290000,9,0.033000,245.231753,593.913272,109.966107,-1.084249
130,4.290000,10,0.033000,245.554740,594.591300,110.056746,-1.084249
131,4.323000,1,0.033000,242.908692,589.085770,109.172429,-1.080058
131,4.323000,2,0.033000,243.230979,589.762881,109.261275,-1.080058
131,4.323000,3,0.033000,243.553265,590.439992,109.350121,-1.080058
131,4.323000,4,0.033000,243.875551,591.117103,109.438967,-1.080058
131,4.323000,5,0.033000,244.197837,591.794214,109.527813,-1.080058
131,4.323000,6,0.033000,244.520124,592.471325,109.616659,-1.080058
131,4.323000,7,0.033000,244.842410,593.148436,109.705504,-1.080058
131,4.323000,8,0.033000,245.164696,593.825547,109.794350,-1.080058
131,4.323000,9,0.033000,245.486983,594.502658,109.883196,-1.080058
131,4.323000,10,0.033000,245.809269,595.179769,109.972042,-1.080058
132,4.356000,1,0.033000,243.225907,589.340894,109.454825,-1.069496
132,4.356000,2,0.033000,243.548137,590.013283,109.545835,-1.069496
132,4.356000,3,0.033000,243.870366,590.685672,109.636845,-1.069496
132,4.356000,4,0.033000,244.192596,591.358061,109.727855,-1.069496
132,4.356000,5,0.033000,244.514825,592.030449,109.818865,-1.069496
132,4.356000,6,0.033000,244.837055,592.702838,109.909874,-1.069496
132,4.356000,7,0.033000,245.159284,593.375227,110.000884,-1.069496
132,4.356000,8,0.033000,245.481514,594.047616,110.091894,-1.069496
132,4.356000,9,0.033000,245.803743,594.720005,110.182904,-1.069496
132,4.356000,10,0.033000,246.125973,595.392393,110.273914,-1.069496
133,4.389000,1,0.033000,243.838852,590.114536,109.368537,-1.066475
133,4.389000,2,0.033000,244.164311,590.788050,109.457579,-1.066475
133,4.389000,3,0.033000,244.489769,591.461563,109.546621,-1.066475
133,4.389000,4,0.033000,244.815228,592.135077,109.635663,-1.066475
133,4.389000,5,0.033000,245.140687,592.808590,109.724705,-1.066475
133,4.389000,6,0.033000,245.466146,593.482104,109.813748,-1.066475
133,4.389000,7,0.033000,245.791604,594.155617,109.902790,-1.066475
133,4.389000,8,0.033000,246.117063,594.829131,109.991832,-1.066475
133,4.389000,9,0.033000,246.442522,595.502644,110.080874,-1.066475
133,4.389000,10,0.033000,246.767980,596.176158,110.169917,-1.066475
134,4.422000,1,0.033000,244.401594,591.028002,109.414222,-1.066982
134,4.422000,2,0.033000,244.729669,591.704162,109.502787,-1.066982
134,4.422000,3,0.033000,245.057744,592.380321,109.591351,-1.066982
134,4.422000,4,0.033000,245.385819,593.056480,109.679916,-1.066982
134,4.422000,5,0.033000,245.713894,593.732639,109.768481,-1.066982
134,4.422000,6,0.033000,246.041969,594.408799,109.857045,-1.066982
134,4.422000,7,0.033000,246.370044,595.084958,109.945610,-1.066982
134,4.422000,8,0.033000,246.698119,595.761117,110.034174,-1.066982
134,4.422000,9,0.033000,247.026194,596.437276,110.122739,-1.066982
134,4.422000,10,0.033000,247.354269,597.113436,110.211304,-1.066982
135,4.455000,1,0.033000,244.706790,591.723867,109.352670,-1.063227
135,4.455000,2,0.033000,245.034615,592.400242,109.439592,-1.063227
135,4.455000,3,0.033000,245.362439,593.076617,109.526515,-1.063227
135,4.455000,4,0.033000,245.690264,593.752992,109.613438,-1.063227
135,4.455000,5,0.033000,246.018088,594.429366,109.700361,-1.063227
135,4.455000,6,0.033000,246.345913,595.105741,109.787283,-1.063227
135,4.455000,7,0.033000,246.673738,595.782116,109.874206,-1.063227
135,4.455000,8,0.033000,247.001562,596.458491,109.961129,-1.063227
135,4.455000,9,0.033000,247.329387,597.134866,110.048052,-1.063227
135,4.455000,10,0.033000,247.657212,597.811241,110.134975,-1.063227
136,4.488000,1,0.033000,245.000568,592.275546,109.368216,-1.064548
136,4.488000,2,0.033000,245.328023,592.950566,109.454364,-1.064548
136,4.488000,3,0.033000,245.655478,593.625586,109.540512,-1.064548
136,4.488000,4,0.033000,245.982932,594.300606,109.626659,-1.064548
136,4.488000,5,0.033000,246.310387,594.975626,109.712807,-1.064548
136,4.488000,6,0.033000,246.637842,595.650646,109.798955,-1.064548
136,4.488000,7,0.033000,246.965296,596.325665,109.885103,-1.064548
136,4.488000,8,0.033000,247.292751,597.000685,109.971251,-1.064548
136,4.488000,9,0.033000,247.620206,597.675705,110.057398,-1.064548
136,4.488000,10,0.033000,247.947660,598.350725,110.143546,-1.064548
137,4.521000,1,0.033000,245.463482,592.720454,109.593456,-1.062983
137,4.521000,2,0.033000,245.792398,593.392992,109.681104,-1.062983
137,4.521000,3,0.033000,246.121314,594.065529,109.768751,-1.062983
137,4.521000,4,0.033000,246.450230,594.738067,109.856398,-1.062983
137,4.521000,5,0.033000,246.779146,595.410604,109.944045,-1.062983
137,4.521000,6,0.033000,247.108062,596.083141,110.031692,-1.062983
137,4.521000,7,0.033000,247.436978,596.755679,110.119340,-1.062983
137,4.521000,8,0.033000,247.765894,597.428216,110.206987,-1.062983
137,4.521000,9,0.033000,248.094810,598.100754,110.294634,-1.062983
137,4.521000,10,0.033000,248.423726,598.773291,110.382281,-1.062983
138,4.554000,1,0.033000,245.676690,593.335694,109.351363,-1.069619
138,4.554000,2,0.033000,246.004367,594.007618,109.435481,-1.069619
138,4.554000,3,0.033000,246.332043,594.679541,109.519599,-1.069619
138,4.554000,4,0.033000,246.659720,595.351465,109.603717,-1.069619
138,4.554000,5,0.033000,246.987397,596.023389,109.687834,-1.069619
138,4.554000,6,0.033000,247.315073,596.695312,109.771952,-1.069619
138,4.554000,7,0.033000,247.642750,597.367236,109.856070,-1.069619
138,4.554000,8,0.033000,247.970427,598.039160,109.940188,-1.069619
138,4.554000,9,0.033000,248.298103,598.711083,110.024306,-1.069619
138,4.554000,10,0.033000,248.625780,599.383007,110.108424,-1.069619
139,4.587000,1,0.033000,246.039443,593.893145,109.527716,-1.073017
139,4.587000,2,0.033000,246.367492,594.563851,109.612814,-1.073017
139,4.587000,3,0.033000,246.695542,595.234557,109.697913,-1.073017
139,4.587000,4,0.033000,247.023592,595.905263,109.783011,-1.073017
139,4.587000,5,0.033000,247.351641,596.575969,109.868109,-1.073017
139,4.587000,6,0.033000,247.679691,597.246676,109.953207,-1.073017
139,4.587000,7,0.033000,248.007741,597.917382,110.038305,-1.073017
139,4.587000,8,0.033000,248.335790,598.588088,110.123403,-1.073017
139,4.587000,9,0.033000,248.663840,599.258794,110.208501,-1.073017
139,4.587000,10,0.033000,248.991890,599.929500,110.293599,-1.073017
140,4.620000,1,0.033000,246.275297,594.575248,109.587077,-1.066659
140,4.620000,2,0.033000,246.602373,595.246074,109.671904,-1.066659
140,4.620000,3,0.033000,246.929449,595.916901,109.756730,-1.066659
140,4.620000,4,0.033000,247.256525,596.587727,109.841557,-1.066659
140,4.620000,5,0.033000,247.583601,597.258554,109.926383,-1.066659
140,4.620000,6,0.033000,247.910677,597.929380,110.011210,-1.066659
140,4.620000,7,0.033000,248.237753,598.600207,110.096036,-1.066659
140,4.620000,8,0.033000,248.564829,599.271033,110.180863,-1.066659
140,4.620000,9,0.033000,248.891905,599.941860,110.265689,-1.066659
140,4.620000,10,0.033000,249.218981,600.612687,110.350516,-1.066659
141,4.653000,1,0.033000,246.322173,594.930460,109.884287,-1.064144
141,4.653000,2,0.033000,246.646311,595.597977,109.971339,-1.064144
141,4.653000,3,0.033000,246.970449,596.265493,110.058391,-1.064144
141,4.653000,4,0.033000,247.294586,596.933010,110.145443,-1.064144
141,4.653000,5,0.033000,247.618724,597.600527,110.232496,-1.064144
141,4.653000,6,0.033000,247.942862,598.268044,110.319548,-1.064144
141,4.653000,7,0.033000,248.266999,598.935561,110.406600,-1.064144
141,4.653000,8,0.033000,248.591137,599.603077,110.493652,-1.064144
141,4.653000,9,0.033000,248.915275,600.270594,110.580704,-1.064144
141,4.653000,10,0.033000,249.239412,600.938111,110.667756,-1.064144
142,4.686000,1,0.033000,246.573223,595.549707,109.924371,-1.066492
142,4.686000,2,0.033000,246.896600,596.216721,110.010934,-1.066492
142,4.686000,3,0.033000,247.219976,596.883735,110.097498,-1.066492
142,4.686000,4,0.033000,247.543353,597.550749,110.184061,-1.066492
142,4.686000,5,0.033000,247.866729,598.217763,110.270624,-1.066492
142,4.686000,6,0.033000,248.190106,598.884777,110.357188,-1.066492
142,4.686000,7,0.033000,248.513482,599.551791,110.443751,-1.066492
142,4.686000,8,0.033000,248.836859,600.218806,110.530314,-1.066492
142,4.686000,9,0.033000,249.160235,600.885820,110.616878,-1.066492
142,4.686000,10,0.033000,249.483612,601.552834,110.703441,-1.066492
143,4.719000,1,0.033000,246.914679,596.069623,110.195556,-1.063770
143,4.719000,2,0.033000,247.238243,596.735116,110.284027,-1.063770
143,4.719000,3,0.033000,247.561806,597.400609,110.372499,-1.063770
143,4.719000,4,0.033000,247.885370,598.066101,110.460970,-1.063770
143,4.719000,5,0.033000,248.208933,598.731594,110.549442,-1.063770
143,4.719000,6,0.033000,248.532497,599.397087,110.637913,-1.063770
143,4.719000,7,0.033000,248.856060,600.062580,110.726385,-1.063770
143,4.719000,8,0.033000,249.179624,600.728072,110.814856,-1.063770
143,4.719000,9,0.033000,249.503187,601.393565,110.903328,-1.063770
143,4.719000,10,0.033000,249.826751,602.059058,110.991799,-1.063770
144,4.752000,1,0.033000,247.145910,596.632895,110.306720,-1.064143
144,4.752000,2,0.033000,247.468525,597.297338,110.395424,-1.064143
144,4.752000,3,0.033000,247.791140,597.961780,110.484129,-1.064143
144,4.752000,4,0.033000,248.113755,598.626223,110.572833,-1.064143
144,4.752000,5,0.033000,248.436370,599.290666,110.661538,-1.064143
144,4.752000,6,0.033000,248.758985,599.955109,110.750242,-1.064143
144,4.752000,7,0.033000,249.081600,600.619552,110.838947,-1.064143
144,4.752000,8,0.033000,249.404216,601.283994,110.927651,-1.064143
144,4.752000,9,0.033000,249.726831,601.948437,111.016355,-1.064143
144,4.752000,10,0.033000,250.049446,602.612880,111.105060,-1.064143
145,4.785000,1,0.033000,247.625332,597.345772,110.199659,-1.063600
145,4.785000,2,0.033000,247.949547,598.010709,110.286368,-1.063600
145,4.785000,3,0.033000,248.273762,598.675646,110.373076,-1.063600
145,4.785000,4,0.033000,248.597977,599.340583,110.459785,-1.063600
145,4.785000,5,0.033000,248.922192,600.005519,110.546493,-1.063600
145,4.785000,6,0.033000,249.246406,600.670456,110.633202,-1.063600
145,4.785000,7,0.033000,249.570621,601.335393,110.719911,-1.063600
145,4.785000,8,0.033000,249.894836,602.000330,110.806619,-1.063600
145,4.785000,9,0.033000,250.219051,602.665267,110.893328,-1.063600
145,4.785000,10,0.033000,250.543266,603.330204,110.980036,-1.063600
146,4.818000,1,0.033000,248.091119,598.018004,110.259489,-1.057520
146,4.818000,2,0.033000,248.416768,598.683015,110.345926,-1.057520
146,4.818000,3,0.033000,248.742418,599.348026,110.432362,-1.057520
146,4.818000,4,0.033000,249.068067,600.013036,110.518799,-1.057520
146,4.818000,5,0.033000,249.393716,600.678047,110.605235,-1.057520
146,4.818000,6,0.033000,249.719366,601.343058,110.691671,-1.057520
146,4.818000,7,0.033000,250.045015,602.008069,110.778108,-1.057520
146,4.818000,8,0.033000,250.370664,602.673080,110.864544,-1.057520
146,4.818000,9,0.033000,250.696314,603.338091,110.950981,-1.057520
146,4.818000,10,0.033000,251.021963,604.003101,111.037417,-1.057520
147,4.851000,1,0.033000,248.332437,598.639785,110.547629,-1.051319
147,4.851000,2,0.033000,248.657237,599.304361,110.636094,-1.051319
147,4.851000,3,0.033000,248.982038,599.968937,110.724559,-1.051319
147,4.851000,4,0.033000,249.306839,600.633512,110.813025,-1.051319
147,4.851000,5,0.033000,249.631639,601.298088,110.901490,-1.051319
147,4.851000,6,0.033000,249.956440,601.962664,110.989955,-1.051319
147,4.851000,7,0.033000,250.281240,602.627240,111.078420,-1.051319
147,4.851000,8,0.033000,250.606041,603.291815,111.166886,-1.051319
147,4.851000,9,0.033000,250.930841,603.956391,111.255351,-1.051319
147,4.851000,10,0.033000,251.255642,604.620967,111.343816,-1.051319
148,4.884000,1,0.033000,248.689490,599.331120,110.516808,-1.052758
148,4.884000,2,0.033000,249.014613,599.995963,110.604082,-1.052758
148,4.884000,3,0.033000,249.339736,600.660807,110.691355,-1.052758
148,4.884000,4,0.033000,249.664859,601.325650,110.778629,-1.052758
148,4.884000,5,0.033000,249.989982,601.990493,110.865902,-1.052758
148,4.884000,6,0.033000,250.315105,602.655336,110.953175,-1.052758
148,4.884000,7,0.033000,250.640228,603.320180,111.040449,-1.052758
148,4.884000,8,0.033000,250.965351,603.985023,111.127722,-1.052758
148,4.884000,9,0.033000,251.290474,604.649866,111.214996,-1.052758
148,4.884000,10,0.033000,251.615597,605.314709,111.302269,-1.052758
149,4.917000,1,0.033000,249.053546,599.974656,110.863672,-1.049314
149,4.917000,2,0.033000,249.379056,600.639288,110.953522,-1.049314
149,4.917000,3,0.033000,249.704566,601.303919,111.043372,-1.049314
149,4.917000,4,0.033000,250.030075,601.968551,111.133222,-1.049314
149,4.917000,5,0.033000,250.355585,602.633183,111.223072,-1.049314
149,4.917000,6,0.033000,250.681094,603.297814,111.312922,-1.049314
149,4.917000,7,0.033000,251.006604,603.962446,111.402772,-1.049314
149,4.917000,8,0.033000,251.332114,604.627078,111.492622,-1.049314
149,4.917000,9,0.033000,251.657623,605.291709,111.582472,-1.049314
149,4.917000,10,0.033000,251.983133,605.956341,111.672322,-1.049314
150,4.950000,1,0.033000,249.476193,600.664709,111.133879,-1.047292
150,4.950000,2,0.033000,249.802661,601.329591,111.225507,-1.047292
150,4.950000,3,0.033000,250.129129,601.994474,111.317135,-1.047292
150,4.950000,4,0.033000,250.455597,602.659356,111.408764,-1.047292
150,4.950000,5,0.033000,250.782065,603.324239,111.500392,-1.047292
150,4.950000,6,0.033000,251.108533,603.989121,111.592021,-1.047292
150,4.950000,7,0.033000,251.435001,604.654003,111.683649,-1.047292
150,4.950000,8,0.033000,251.761469,605.318886,111.775277,-1.047292
150,4.950000,9,0.033000,252.087937,605.983768,111.866906,-1.047292
150,4.950000,10,0.033000,252.414405,606.648651,111.958534,-1.047292
151,4.983000,1,0.033000,249.830570,601.379411,111.165170,-1.049261
151,4.983000,2,0.033000,250.157312,602.044782,111.256208,-1.049261
151,4.983000,3,0.033000,250.484053,602.710153,111.347245,-1.049261
151,4.983000,4,0.033000,250.810795,603.375523,111.438282,-1.049261
151,4.983000,5,0.033000,251.137537,604.040894,111.529320,-1.049261
151,4.983000,6,0.033000,251.464278,604.706265,111.620357,-1.049261
151,4.983000,7,0.033000,251.791020,605.371636,111.711394,-1.049261
151,4.983000,8,0.033000,252.117761,606.037006,111.802432,-1.049261
151,4.983000,9,0.033000,252.444503,606.702377,111.893469,-1.049261
151,4.983000,10,0.033000,252.771244,607.367748,111.984506,-1.049261
152,5.016000,1,0.033000,250.266973,601.991475,111.470029,-1.042170
152,5.016000,2,0.033000,250.594783,602.656327,111.563147,-1.042170
152,5.016000,3,0.033000,250.922592,603.321178,111.656266,-1.042170
152,5.016000,4,0.033000,251.250402,603.986030,111.749384,-1.042170
152,5.016000,5,0.033000,251.578211,604.650882,111.842502,-1.042170
152,5.016000,6,0.033000,251.906021,605.315733,111.935621,-1.042170
152,5.016000,7,0.033000,252.233830,605.980585,112.028739,-1.042170
152,5.016000,8,0.033000,252.561640,606.645437,112.121858,-1.042170
152,5.016000,9,0.033000,252.889449,607.310288,112.214976,-1.042170
152,5.016000,10,0.033000,253.217259,607.975140,112.308094,-1.042170
153,5.049000,1,0.033000,250.547712,602.427198,111.724811,-1.044262
153,5.049000,2,0.033000,250.875066,603.089833,111.819493,-1.044262
153,5.049000,3,0.033000,251.202420,603.752467,111.914174,-1.044262
153,5.049000,4,0.033000,251.529774,604.415102,112.008856,-1.044262
153,5.049000,5,0.033000,251.857128,605.077737,112.103538,-1.044262
153,5.049000,6,0.033000,252.184482,605.740372,112.198219,-1.044262
153,5.049000,7,0.033000,252.511836,606.403006,112.292901,-1.044262
153,5.049000,8,0.033000,252.839190,607.065641,112.387583,-1.044262
153,5.049000,9,0.033000,253.166544,607.728276,112.482264,-1.044262
153,5.049000,10,0.033000,253.493898,608.390911,112.576946,-1.044262
154,5.082000,1,0.033000,250.974226,602.907364,111.921643,-1.043555
154,5.082000,2,0.033000,251.302534,603.568244,112.017307,-1.043555
154,5.082000,3,0.033000,251.630841,604.229125,112.112970,-1.043555
154,5.082000,4,0.033000,251.959148,604.890005,112.208633,-1.043555
154,5.082000,5,0.033000,252.287456,605.550886,112.304296,-1.043555
154,5.082000,6,0.033000,252.615763,606.211767,112.399959,-1.043555
154,5.082000,7,0.033000,252.944070,606.872647,112.495622,-1.043555
154,5.082000,8,0.033000,253.272378,607.533528,112.591286,-1.043555
154,5.082000,9,0.033000,253.600685,608.194408,112.686949,-1.043555
154,5.082000,10,0.033000,253.928992,608.855289,112.782612,-1.043555
155,5.115000,1,0.033000,251.179216,603.557143,112.115345,-1.036390
155,5.115000,2,0.033000,251.506346,604.217918,112.211944,-1.036390
155,5.115000,3,0.033000,251.833475,604.878692,112.308543,-1.036390
155,5.115000,4,0.033000,252.160605,605.539467,112.405143,-1.036390
155,5.115000,5,0.033000,252.487734,606.200241,112.501742,-1.036390
155,5.115000,6,0.033000,252.814863,606.861016,112.598341,-1.036390
155,5.115000,7,0.033000,253.141993,607.521790,112.694940,-1.036390
155,5.115000,8,0.033000,253.469122,608.182565,112.791539,-1.036390
155,5.115000,9,0.033000,253.796251,608.843340,112.888138,-1.036390
155,5.115000,10,0.033000,254.123381,609.504114,112.984738,-1.036390
156,5.148000,1,0.033000,251.291754,604.099857,112.217727,-1.034461
156,5.148000,2,0.033000,251.616847,604.759511,112.314381,-1.034461
156,5.148000,3,0.033000,251.941939,605.419165,112.411035,-1.034461
156,5.148000,4,0.033000,252.267032,606.078819,112.507689,-1.034461
156,5.148000,5,0.033000,252.592124,606.738473,112.604343,-1.034461
156,5.148000,6,0.033000,252.917217,607.398127,112.700997,-1.034461
156,5.148000,7,0.033000,253.242309,608.057781,112.797651,-1.034461
156,5.148000,8,0.033000,253.567402,608.717435,112.894305,-1.034461
156,5.148000,9,0.033000,253.892494,609.377089,112.990959,-1.034461
156,5.148000,10,0.033000,254.217587,610.036743,113.087613,-1.034461
157,5.181000,1,0.033000,251.589443,604.725165,112.135499,-1.036653
157,5.181000,2,0.033000,251.914277,605.384495,112.230466,-1.036653
157,5.181000,3,0.033000,252.239111,606.043825,112.325434,-1.036653
157,5.181000,4,0.033000,252.563945,606.703155,112.420402,-1.036653
157,5.181000,5,0.033000,252.888779,607.362484,112.515369,-1.036653
157,5.181000,6,0.033000,253.213613,608.021814,112.610337,-1.036653
157,5.181000,7,0.033000,253.538447,608.681144,112.705305,-1.036653
157,5.181000,8,0.033000,253.863281,609.340474,112.800272,-1.036653
157,5.181000,9,0.033000,254.188115,609.999804,112.895240,-1.036653
157,5.181000,10,0.033000,254.512949,610.659134,112.990207,-1.036653
158,5.214000,1,0.033000,251.810165,605.334379,112.399117,-1.034362
158,5.214000,2,0.033000,252.134023,605.993239,112.495664,-1.034362
158,5.214000,3,0.033000,252.457882,606.652100,112.592212,-1.034362
158,5.214000,4,0.033000,252.781740,607.310960,112.688759,-1.034362
158,5.214000,5,0.033000,253.105598,607.969820,112.785307,-1.034362
158,5.214000,6,0.033000,253.429456,608.628680,112.881855,-1.034362
158,5.214000,7,0.033000,253.753314,609.287541,112.978402,-1.034362
158,5.214000,8,0.033000,254.077172,609.946401,113.074950,-1.034362
158,5.214000,9,0.033000,254.401031,610.605261,113.171498,-1.034362
158,5.214000,10,0.033000,254.724889,611.264121,113.268045,-1.034362
159,5.247000,1,0.033000,251.945731,606.004047,112.734709,-1.033893
159,5.247000,2,0.033000,252.267836,606.663008,112.833483,-1.033893
159,5.247000,3,0.033000,252.589940,607.321969,112.932256,-1.033893
159,5.247000,4,0.033000,252.912044,607.980929,113.031029,-1.033893
159,5.247000,5,0.033000,253.234148,608.639890,113.129802,-1.033893
159,5.247000,6,0.033000,253.556253,609.298851,113.228576,-1.033893
159,5.247000,7,0.033000,253.878357,609.957812,113.327349,-1.033893
159,5.247000,8,0.033000,254.200461,610.616773,113.426122,-1.033893
159,5.247000,9,0.033000,254.522565,611.275734,113.524895,-1.033893
159,5.247000,10,0.033000,254.844670,611.934695,113.623669,-1.033893
160,5.280000,1,0.033000,252.260926,606.755707,112.792522,-1.031994
160,5.280000,2,0.033000,252.582966,607.415527,112.890916,-1.031994
160,5.280000,3,0.033000,252.905006,608.075346,112.989311,-1.031994
160,5.280000,4,0.033000,253.227047,608.735165,113.087705,-1.031994
160,5.280000,5,0.033000,253.549087,609.394984,113.186099,-1.031994
